ano;curso;Universidade;Estado;Posição;Pública ou Privada;Posição em avaliação do Mercado;Nota em avaliação do Mercado;Posição em qualidade de ensino;Nota em qualidade de ensino;Posição em Instrução dos Professores;Nota em Instrução dos Professores;Posição Nota dos concluintes;Nota dos concluintes;Posição Desistência;Nota Desistência;Posição em Tempo de Dedicação dos Professores;Nota em Tempo de Dedicação dos Professores;Posição no MEC;Nota no MEC;Posição em Professores com doutorado e mestrado;Nota em Professores com doutorado e mestrado;Posição em avaliação dos docentes;Nota em avaliação dos docentes;Posição PP;Posição em Permanência dos alunos;Nota em Permanência dos alunos
2023;medicina;Universidade Federal de Rondonópolis;MT;181;Federal;;;104;16.94;201-250;1.7;30;7.24;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário de Belo Horizonte;MG;182;Privada;;;106;16.85;14;7.66;98;5.46;;;164;3.73;;;;;;;;;
2023;medicina;Centro Universitário Estácio do Ceará;CE;183;Privada;;;107;16.78;20;7.5;251-300;1.28;;;1;8;;;;;;;;;
2023;medicina;Faculdade de Ciências Médicas de São José dos Campos;SP;184;Privada;137;7.03;201-250;9.73;53;6.64;251-300;0.31;;;200;2.78;;;;;;;;;
2023;medicina;Universidade de Itaúna;MG;185;Privada;137;7.03;201-250;9.65;97;5.49;201-250;1.54;;;201-250;2.62;;;;;;;;;
2023;medicina;Faculdade Estácio de Canindé;CE;186;Privada;;;111;16.6;27;7.32;251-300;1.28;;;1;8;;;;;;;;;
2023;medicina;Faculdade de Ciências da Saúde de Barretos Dr. Paulo Prata;SP;187;Privada;;;112;16.49;58;6.51;78;5.99;;;154;3.99;;;;;;;;;
2023;medicina;Centro Universitário do Norte de Minas;MG;188;Privada;;;113;16.47;64;6.35;201-250;2.12;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário Facisa;PB;188;Privada;;;113;16.47;167;3.66;123;4.81;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário de Caratinga;MG;190;Privada;137;7.03;201-250;9.39;144;4.26;251-300;0.99;;;148;4.14;;;;;;;;;
2023;medicina;Universidade Federal de Lavras;MG;191;Federal;;;116;16.34;201-250;2.67;90;5.67;;;1;8;;;;;;;;;
2023;medicina;Universidade Federal de Jataí;GO;192;Federal;;;117;16.31;201-250;2.51;85;5.8;;;1;8;;;;;;;;;
2023;medicina;Faculdade Unicesumar de Corumbá;MS;193;Privada;;;118;16.29;141;4.34;156;3.95;;;1;8;;;;;;;;;
2023;medicina;Universidade Federal do Oeste da Bahia;BA;194;Federal;;;121;16.13;172;3.53;131;4.6;;;1;8;;;;;;;;;
2023;medicina;Universidade Estadual do Centro Oeste;PR;195;Estadual;;;123;15.85;201-250;1.6;68;6.25;;;1;8;;;;;;;;;
2023;medicina;Fundação Universidade Federal do Pampa;RS;196;Federal;;;124;15.69;175;3.45;145;4.24;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário de Mineiros;GO;197;Municipal;;;125;15.69;122;4.84;198;2.85;;;1;8;;;;;;;;;
2023;medicina;Universidade do Vale do Sapucaí;MG;198;Privada;137;7.03;201-250;8.53;193;2.98;166;3.69;;;201-250;1.86;;;;;;;;;
2023;medicina;Universidade do Vale do Rio dos Sinos;RS;199;Privada;137;7.03;201-250;8.34;103;5.33;201-250;1.8;;;251-300;1.21;;;;;;;;;
2023;medicina;Faculdade de Ciências Médicas e da Saúde de Juiz de Fora;MG;200;Privada;;;132;15.13;94;5.57;65;6.33;;;183;3.23;;;;;;;;;
2023;medicina;Centro Universitário Uninorte;AC;201;Privada;;;166;13.13;127;4.71;251-300;0.42;;;1;8;;;;;;;;;
2023;medicina;Faculdade de Enfermagem Nova Esperança de Mossoró;RN;201;Privada;;;187;11.87;251-300;0.21;167;3.66;;;1;8;;;;;;;;;
2023;medicina;Universidade Católica de Pelotas;RS;201;Privada;137;7.03;201-250;7.8;251-300;0.99;158;3.9;;;195;2.91;;;;;;;;;
2023;medicina;Faculdade Atenas Valença;BA;201;Privada;;;136;14.92;168;3.63;181;3.29;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário Maurício de Nassau;PE;201;Privada;;;192;11.3;86;5.78;139;4.39;;;251-300;1.13;;;;;;;;;
2023;medicina;Universidade Estadual da Região Tocantina do Maranhão;MA;201;Estadual;;;177;12.5;251-300;0.68;161;3.82;;;1;8;;;;;;;;;
2023;medicina;Universidade Estadual de Goiás;GO;201;Estadual;;;178;12.47;201-250;1.62;198;2.85;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário Católico Salesiano Auxilium;SP;201;Privada;;;148;13.91;93;5.6;251-300;0.31;;;1;8;;;;;;;;;
2023;medicina;Faculdade Metropolitana São Carlos BJI;RJ;201;Privada;;;201-250;9.98;251-300;0.86;251-300;1.12;;;1;8;;;;;;;;;
2023;medicina;Universidade Comunitária da Região de Chapecó;SC;201;Privada;;;184;11.95;251-300;1.26;201-250;2.69;;;1;8;;;;;;;;;
