ano;curso;Universidade;Estado;Posição;Pública ou Privada;Posição em avaliação do Mercado;Nota em avaliação do Mercado;Posição em qualidade de ensino;Nota em qualidade de ensino;Posição em Instrução dos Professores;Nota em Instrução dos Professores;Posição Nota dos concluintes;Nota dos concluintes;Posição Desistência;Nota Desistência;Posição em Tempo de Dedicação dos Professores;Nota em Tempo de Dedicação dos Professores;Posição no MEC;Nota no MEC;Posição em Professores com doutorado e mestrado;Nota em Professores com doutorado e mestrado;Posição em avaliação dos docentes;Nota em avaliação dos docentes;Posição PP;Posição em Permanência dos alunos;Nota em Permanência dos alunos
2023;engenharia-civil;Centro Universitário de Jaguariúna;SP;145;Privada;45;29.86;601-700;8.52;601-700;1.59;193;6.18;;;701-800;0.75;;;;;;;;;
2023;engenharia-civil;Centro Universitário Ritter dos Reis;RS;146;Privada;;;44;38.18;501-600;3.14;201-250;5.86;;;601-700;1.35;15;27.83;;;;;;;
2023;engenharia-civil;Universidade do Sul de Santa Catarina;SC;147;Privada;45;29.86;601-700;8.28;601-700;1.79;301-350;5.04;;;601-700;1.45;;;;;;;;;
2023;engenharia-civil;Centro Universitário Facens;SP;148;Privada;119;19.54;150;18.34;63;7.41;144;6.65;;;351-400;4.28;;;;;;;;;
2023;engenharia-civil;Universidade Católica do Salvador;BA;149;Privada;45;29.86;601-700;7.91;501-600;2.43;401-500;3.6;;;601-700;1.88;;;;;;;;;
2023;engenharia-civil;Centro Universitário Anhanguera Pitágoras Unopar de Niterói;RJ;149;Privada;45;29.86;601-700;7.91;401-500;3.67;601-700;2.28;;;601-700;1.96;;;;;;;;;
2023;engenharia-civil;Centro Universitário de Rio Preto;SP;151;Privada;45;29.86;601-700;7.9;501-600;3.04;301-350;4.72;;;801-1000;0.14;;;;;;;;;
2023;engenharia-civil;Centro Universitário Metrocamp Wyden;SP;152;Privada;;;45;37.53;301-350;4.89;401-500;3.53;;;601-700;1.28;15;27.83;;;;;;;
2023;engenharia-civil;Universidade da Região de Joinville;SC;153;Privada;119;19.54;167;17.83;157;6.52;139;6.69;;;301-350;4.62;;;;;;;;;
2023;engenharia-civil;Centro Universitário Euro-americano;DF;154;Privada;119;19.54;177;17.44;501-600;3.09;175;6.35;;;1;8;;;;;;;;;
2023;engenharia-civil;Faculdade Esamc Santos;SP;155;Privada;45;29.86;701-800;7.1;801-1000;0.39;351-400;4.27;;;501-600;2.44;;;;;;;;;
2023;engenharia-civil;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão;MA;156;Federal;119;19.54;180;17.4;501-600;2.43;110;6.97;;;1;8;;;;;;;;;
2023;engenharia-civil;Universidade do Oeste Paulista;SP;157;Privada;119;19.54;182;17.37;132;6.76;200;6.12;;;351-400;4.49;;;;;;;;;
2023;engenharia-civil;Centro Universitário Sete de Setembro;CE;158;Privada;119;19.54;186;17.28;251-300;5.54;401-500;3.74;;;1;8;;;;;;;;;
2023;engenharia-civil;Fundação Universidade Federal de Rondônia;RO;159;Federal;119;19.54;195;17.02;251-300;5.54;401-500;3.48;;;1;8;;;;;;;;;
2023;engenharia-civil;Centro Universitário de Volta Redonda;RJ;160;Privada;119;19.54;199;16.94;133;6.75;251-300;5.3;;;301-350;4.89;;;;;;;;;
