ano,edicao,id_usnews,universidade,bloco,area,indicador,tipo,valor,observacao
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Perfil institucional,Geral,Number of international students,valor,,sem dado
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Perfil institucional,Geral,Total number of academic staff,valor,,sem dado
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Perfil institucional,Geral,Number of international staff,valor,,sem dado
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Perfil institucional,Geral,Number of undergraduate degrees awarded,valor,,sem dado
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Perfil institucional,Geral,Number of master's degrees awarded,valor,,sem dado
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Perfil institucional,Geral,Number of doctoral degrees awarded,valor,,sem dado
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Perfil institucional,Geral,Number of research only staff,valor,,sem dado
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Perfil institucional,Geral,Number of new undergraduate students,valor,,sem dado
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Perfil institucional,Geral,Number of new master's students,valor,,sem dado
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Perfil institucional,Geral,Number of new doctoral students,valor,,sem dado
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Ranking geral,Geral,Global score,score,19.6,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Ranking geral,Geral,Best Global Universities,posicao,2048.0,empate
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Ranking geral,Geral,Best Global Universities in Latin America,posicao,92.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Ranking geral,Geral,Best Global Universities in Brazil,posicao,39.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Ranking por area,Physics,Posicao na area,posicao,669.0,empate
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Ranking por area,Physics,Score na area,score,32.6,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Geral,Global research reputation,posicao,1289.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Geral,Regional research reputation,posicao,109.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Geral,Publications,posicao,1853.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Geral,Books,posicao,1427.0,substituto
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Geral,Conferences,posicao,1444.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Geral,Normalized citation impact,posicao,2292.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Geral,Total citations,posicao,2183.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Geral,Number of publications that are among the 10% most cited,posicao,2181.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Geral,Percentage of total publications that are among the 10% most cited,posicao,2172.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Geral,International collaboration - relative to country,posicao,1736.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Geral,International collaboration,posicao,1550.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Geral,Number of highly cited papers that are among the top 1% most cited,posicao,2276.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Geral,Percentage of highly cited papers that are among the top 1% most cited,posicao,2299.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Physics,Global research reputation,posicao,380.0,substituto
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Physics,Regional research reputation,posicao,28.0,substituto
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Physics,Publications,posicao,1022.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Physics,Normalized citation impact,posicao,270.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Physics,Total citations,posicao,820.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Physics,Number of publications that are among the 10% most cited,posicao,697.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Physics,Percentage of total publications that are among the 10% most cited,posicao,50.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Physics,International collaboration - relative to country,posicao,204.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Physics,International collaboration,posicao,418.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Physics,Number of highly cited papers that are among the top 1% most cited,posicao,697.0,
2026,2026-2027,529322,Universidade Federal de Sao Joao del-Rei,Indicador,Physics,Percentage of highly cited papers that are among the top 1% most cited,posicao,362.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Listagem,Geral,Best Universities in Brazil,posicao,40.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Listagem,Geral,Best Global Universities,posicao,2056.0,empate
2026,2026-2027,530082,Universidade Federal do Maranhao,Listagem,Geral,Global Score,score,19.4,
2026,2026-2027,530082,Universidade Federal do Maranhao,Listagem,Geral,Enrollment,valor,,sem dado
2026,2026-2027,530082,Universidade Federal do Maranhao,Perfil institucional,Geral,Total number of students,valor,,sem dado
2026,2026-2027,530082,Universidade Federal do Maranhao,Perfil institucional,Geral,Number of international students,valor,,sem dado
2026,2026-2027,530082,Universidade Federal do Maranhao,Perfil institucional,Geral,Total number of academic staff,valor,,sem dado
2026,2026-2027,530082,Universidade Federal do Maranhao,Perfil institucional,Geral,Number of international staff,valor,,sem dado
2026,2026-2027,530082,Universidade Federal do Maranhao,Perfil institucional,Geral,Number of undergraduate degrees awarded,valor,,sem dado
2026,2026-2027,530082,Universidade Federal do Maranhao,Perfil institucional,Geral,Number of master's degrees awarded,valor,,sem dado
2026,2026-2027,530082,Universidade Federal do Maranhao,Perfil institucional,Geral,Number of doctoral degrees awarded,valor,,sem dado
2026,2026-2027,530082,Universidade Federal do Maranhao,Perfil institucional,Geral,Number of research only staff,valor,,sem dado
2026,2026-2027,530082,Universidade Federal do Maranhao,Perfil institucional,Geral,Number of new undergraduate students,valor,,sem dado
2026,2026-2027,530082,Universidade Federal do Maranhao,Perfil institucional,Geral,Number of new master's students,valor,,sem dado
2026,2026-2027,530082,Universidade Federal do Maranhao,Perfil institucional,Geral,Number of new doctoral students,valor,,sem dado
2026,2026-2027,530082,Universidade Federal do Maranhao,Ranking geral,Geral,Global score,score,19.4,
2026,2026-2027,530082,Universidade Federal do Maranhao,Ranking geral,Geral,Best Global Universities,posicao,2056.0,empate
2026,2026-2027,530082,Universidade Federal do Maranhao,Ranking geral,Geral,Best Global Universities in Latin America,posicao,93.0,empate
2026,2026-2027,530082,Universidade Federal do Maranhao,Ranking geral,Geral,Best Global Universities in Brazil,posicao,40.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Ranking por area,Clinical Medicine,Posicao na area,posicao,1053.0,empate
2026,2026-2027,530082,Universidade Federal do Maranhao,Ranking por area,Clinical Medicine,Score na area,score,26.2,
2026,2026-2027,530082,Universidade Federal do Maranhao,Ranking por area,Plant and Animal Science,Posicao na area,posicao,750.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Ranking por area,Plant and Animal Science,Score na area,score,15.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Geral,Global research reputation,posicao,1020.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Geral,Regional research reputation,posicao,115.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Geral,Publications,posicao,1514.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Geral,Books,posicao,1427.0,substituto
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Geral,Conferences,posicao,1552.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Geral,Normalized citation impact,posicao,2228.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Geral,Total citations,posicao,1842.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Geral,Number of publications that are among the 10% most cited,posicao,2166.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Geral,Percentage of total publications that are among the 10% most cited,posicao,2379.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Geral,International collaboration - relative to country,posicao,2170.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Geral,International collaboration,posicao,1797.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Geral,Number of highly cited papers that are among the top 1% most cited,posicao,2104.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Geral,Percentage of highly cited papers that are among the top 1% most cited,posicao,2278.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Clinical Medicine,Global research reputation,posicao,212.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Clinical Medicine,Regional research reputation,posicao,48.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Clinical Medicine,Publications,posicao,1022.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Clinical Medicine,Normalized citation impact,posicao,810.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Clinical Medicine,Total citations,posicao,1067.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Clinical Medicine,Number of publications that are among the 10% most cited,posicao,1310.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Clinical Medicine,Percentage of total publications that are among the 10% most cited,posicao,1358.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Clinical Medicine,International collaboration - relative to country,posicao,1219.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Clinical Medicine,International collaboration,posicao,937.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Clinical Medicine,Number of highly cited papers that are among the top 1% most cited,posicao,1025.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Clinical Medicine,Percentage of highly cited papers that are among the top 1% most cited,posicao,875.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Plant and Animal Science,Global research reputation,posicao,309.0,substituto
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Plant and Animal Science,Regional research reputation,posicao,43.0,substituto
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Plant and Animal Science,Publications,posicao,590.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Plant and Animal Science,Normalized citation impact,posicao,727.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Plant and Animal Science,Total citations,posicao,733.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Plant and Animal Science,Number of publications that are among the 10% most cited,posicao,719.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Plant and Animal Science,Percentage of total publications that are among the 10% most cited,posicao,692.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Plant and Animal Science,International collaboration - relative to country,posicao,721.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Plant and Animal Science,International collaboration,posicao,684.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Plant and Animal Science,Number of highly cited papers that are among the top 1% most cited,posicao,663.0,
2026,2026-2027,530082,Universidade Federal do Maranhao,Indicador,Plant and Animal Science,Percentage of highly cited papers that are among the top 1% most cited,posicao,659.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Listagem,Geral,Best Universities in Brazil,posicao,41.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Listagem,Geral,Best Global Universities,posicao,2095.0,empate
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Listagem,Geral,Global Score,score,18.6,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Listagem,Geral,Enrollment,valor,,sem dado
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Perfil institucional,Geral,Total number of students,valor,,sem dado
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Perfil institucional,Geral,Number of international students,valor,,sem dado
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Perfil institucional,Geral,Total number of academic staff,valor,,sem dado
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Perfil institucional,Geral,Number of international staff,valor,,sem dado
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Perfil institucional,Geral,Number of undergraduate degrees awarded,valor,,sem dado
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Perfil institucional,Geral,Number of master's degrees awarded,valor,,sem dado
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Perfil institucional,Geral,Number of doctoral degrees awarded,valor,,sem dado
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Perfil institucional,Geral,Number of research only staff,valor,,sem dado
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Perfil institucional,Geral,Number of new undergraduate students,valor,,sem dado
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Perfil institucional,Geral,Number of new master's students,valor,,sem dado
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Perfil institucional,Geral,Number of new doctoral students,valor,,sem dado
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Ranking geral,Geral,Global score,score,18.6,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Ranking geral,Geral,Best Global Universities,posicao,2095.0,empate
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Ranking geral,Geral,Best Global Universities in Latin America,posicao,98.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Ranking geral,Geral,Best Global Universities in Brazil,posicao,41.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Ranking por area,Environment/Ecology,Posicao na area,posicao,996.0,empate
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Ranking por area,Environment/Ecology,Score na area,score,21.5,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Ranking por area,Plant and Animal Science,Posicao na area,posicao,442.0,empate
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Ranking por area,Plant and Animal Science,Score na area,score,36.8,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Geral,Global research reputation,posicao,1839.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Geral,Regional research reputation,posicao,97.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Geral,Publications,posicao,1209.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Geral,Books,posicao,1427.0,substituto
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Geral,Conferences,posicao,1160.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Geral,Normalized citation impact,posicao,2407.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Geral,Total citations,posicao,1750.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Geral,Number of publications that are among the 10% most cited,posicao,1984.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Geral,Percentage of total publications that are among the 10% most cited,posicao,2404.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Geral,International collaboration - relative to country,posicao,2078.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Geral,International collaboration,posicao,1724.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Geral,Number of highly cited papers that are among the top 1% most cited,posicao,1976.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Geral,Percentage of highly cited papers that are among the top 1% most cited,posicao,2306.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Environment/Ecology,Global research reputation,posicao,281.0,substituto
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Environment/Ecology,Regional research reputation,posicao,25.0,substituto
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Environment/Ecology,Publications,posicao,626.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Environment/Ecology,Normalized citation impact,posicao,1063.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Environment/Ecology,Total citations,posicao,935.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Environment/Ecology,Number of publications that are among the 10% most cited,posicao,953.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Environment/Ecology,Percentage of total publications that are among the 10% most cited,posicao,1015.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Environment/Ecology,International collaboration - relative to country,posicao,835.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Environment/Ecology,International collaboration,posicao,809.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Environment/Ecology,Number of highly cited papers that are among the top 1% most cited,posicao,958.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Environment/Ecology,Percentage of highly cited papers that are among the top 1% most cited,posicao,1006.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Plant and Animal Science,Global research reputation,posicao,256.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Plant and Animal Science,Regional research reputation,posicao,43.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Plant and Animal Science,Publications,posicao,126.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Plant and Animal Science,Normalized citation impact,posicao,719.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Plant and Animal Science,Total citations,posicao,293.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Plant and Animal Science,Number of publications that are among the 10% most cited,posicao,493.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Plant and Animal Science,Percentage of total publications that are among the 10% most cited,posicao,734.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Plant and Animal Science,International collaboration - relative to country,posicao,588.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Plant and Animal Science,International collaboration,posicao,630.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Plant and Animal Science,Number of highly cited papers that are among the top 1% most cited,posicao,331.0,
2026,2026-2027,529592,Universidade Federal Rural de Pernambuco (UFRPE),Indicador,Plant and Animal Science,Percentage of highly cited papers that are among the top 1% most cited,posicao,586.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Listagem,Geral,Best Universities in Brazil,posicao,42.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Listagem,Geral,Best Global Universities,posicao,2099.0,empate
2026,2026-2027,530010,Universidade Federal de Amazonas,Listagem,Geral,Global Score,score,18.5,
2026,2026-2027,530010,Universidade Federal de Amazonas,Listagem,Geral,Enrollment,valor,,sem dado
2026,2026-2027,530010,Universidade Federal de Amazonas,Perfil institucional,Geral,Total number of students,valor,,sem dado
2026,2026-2027,530010,Universidade Federal de Amazonas,Perfil institucional,Geral,Number of international students,valor,,sem dado
2026,2026-2027,530010,Universidade Federal de Amazonas,Perfil institucional,Geral,Total number of academic staff,valor,,sem dado
2026,2026-2027,530010,Universidade Federal de Amazonas,Perfil institucional,Geral,Number of international staff,valor,,sem dado
2026,2026-2027,530010,Universidade Federal de Amazonas,Perfil institucional,Geral,Number of undergraduate degrees awarded,valor,,sem dado
2026,2026-2027,530010,Universidade Federal de Amazonas,Perfil institucional,Geral,Number of master's degrees awarded,valor,,sem dado
2026,2026-2027,530010,Universidade Federal de Amazonas,Perfil institucional,Geral,Number of doctoral degrees awarded,valor,,sem dado
2026,2026-2027,530010,Universidade Federal de Amazonas,Perfil institucional,Geral,Number of research only staff,valor,,sem dado
2026,2026-2027,530010,Universidade Federal de Amazonas,Perfil institucional,Geral,Number of new undergraduate students,valor,,sem dado
2026,2026-2027,530010,Universidade Federal de Amazonas,Perfil institucional,Geral,Number of new master's students,valor,,sem dado
2026,2026-2027,530010,Universidade Federal de Amazonas,Perfil institucional,Geral,Number of new doctoral students,valor,,sem dado
2026,2026-2027,530010,Universidade Federal de Amazonas,Ranking geral,Geral,Global score,score,18.5,
2026,2026-2027,530010,Universidade Federal de Amazonas,Ranking geral,Geral,Best Global Universities,posicao,2099.0,empate
2026,2026-2027,530010,Universidade Federal de Amazonas,Ranking geral,Geral,Best Global Universities in Latin America,posicao,99.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Ranking geral,Geral,Best Global Universities in Brazil,posicao,42.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Ranking por area,Plant and Animal Science,Posicao na area,posicao,689.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Ranking por area,Plant and Animal Science,Score na area,score,23.2,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Geral,Global research reputation,posicao,1839.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Geral,Regional research reputation,posicao,74.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Geral,Publications,posicao,1575.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Geral,Books,posicao,1427.0,substituto
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Geral,Conferences,posicao,1068.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Geral,Normalized citation impact,posicao,2394.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Geral,Total citations,posicao,2074.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Geral,Number of publications that are among the 10% most cited,posicao,2256.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Geral,Percentage of total publications that are among the 10% most cited,posicao,2398.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Geral,International collaboration - relative to country,posicao,1687.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Geral,International collaboration,posicao,1528.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Geral,Number of highly cited papers that are among the top 1% most cited,posicao,2104.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Geral,Percentage of highly cited papers that are among the top 1% most cited,posicao,2244.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Plant and Animal Science,Global research reputation,posicao,309.0,substituto
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Plant and Animal Science,Regional research reputation,posicao,24.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Plant and Animal Science,Publications,posicao,424.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Plant and Animal Science,Normalized citation impact,posicao,742.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Plant and Animal Science,Total citations,posicao,666.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Plant and Animal Science,Number of publications that are among the 10% most cited,posicao,719.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Plant and Animal Science,Percentage of total publications that are among the 10% most cited,posicao,740.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Plant and Animal Science,International collaboration - relative to country,posicao,460.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Plant and Animal Science,International collaboration,posicao,593.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Plant and Animal Science,Number of highly cited papers that are among the top 1% most cited,posicao,620.0,
2026,2026-2027,530010,Universidade Federal de Amazonas,Indicador,Plant and Animal Science,Percentage of highly cited papers that are among the top 1% most cited,posicao,654.0,
2026,2026-2027,530023,Universidade Federal do Piaui,Listagem,Geral,Best Universities in Brazil,posicao,43.0,
2026,2026-2027,530023,Universidade Federal do Piaui,Listagem,Geral,Best Global Universities,posicao,2129.0,empate
2026,2026-2027,530023,Universidade Federal do Piaui,Listagem,Geral,Global Score,score,18.0,
2026,2026-2027,530023,Universidade Federal do Piaui,Listagem,Geral,Enrollment,valor,,sem dado
2026,2026-2027,530023,Universidade Federal do Piaui,Perfil institucional,Geral,Total number of students,valor,,sem dado
2026,2026-2027,530023,Universidade Federal do Piaui,Perfil institucional,Geral,Number of international students,valor,,sem dado
2026,2026-2027,530023,Universidade Federal do Piaui,Perfil institucional,Geral,Total number of academic staff,valor,,sem dado
2026,2026-2027,530023,Universidade Federal do Piaui,Perfil institucional,Geral,Number of international staff,valor,,sem dado
2026,2026-2027,530023,Universidade Federal do Piaui,Perfil institucional,Geral,Number of undergraduate degrees awarded,valor,,sem dado
2026,2026-2027,530023,Universidade Federal do Piaui,Perfil institucional,Geral,Number of master's degrees awarded,valor,,sem dado
2026,2026-2027,530023,Universidade Federal do Piaui,Perfil institucional,Geral,Number of doctoral degrees awarded,valor,,sem dado
2026,2026-2027,530023,Universidade Federal do Piaui,Perfil institucional,Geral,Number of research only staff,valor,,sem dado
2026,2026-2027,530023,Universidade Federal do Piaui,Perfil institucional,Geral,Number of new undergraduate students,valor,,sem dado
2026,2026-2027,530023,Universidade Federal do Piaui,Perfil institucional,Geral,Number of new master's students,valor,,sem dado
2026,2026-2027,530023,Universidade Federal do Piaui,Perfil institucional,Geral,Number of new doctoral students,valor,,sem dado
2026,2026-2027,530023,Universidade Federal do Piaui,Ranking geral,Geral,Global score,score,18.0,
2026,2026-2027,530023,Universidade Federal do Piaui,Ranking geral,Geral,Best Global Universities,posicao,2129.0,empate
2026,2026-2027,530023,Universidade Federal do Piaui,Ranking geral,Geral,Best Global Universities in Latin America,posicao,101.0,empate
2026,2026-2027,530023,Universidade Federal do Piaui,Ranking geral,Geral,Best Global Universities in Brazil,posicao,43.0,
2026,2026-2027,530023,Universidade Federal do Piaui,Ranking por area,Chemistry,Posicao na area,posicao,1491.0,empate
2026,2026-2027,530023,Universidade Federal do Piaui,Ranking por area,Chemistry,Score na area,score,23.2,
2026,2026-2027,530023,Universidade Federal do Piaui,Indicador,Geral,Global research reputation,posicao,1839.0,
2026,2026-2027,530023,Universidade Federal do Piaui,Indicador,Geral,Regional research reputation,posicao,97.0,
2026,2026-2027,530023,Universidade Federal do Piaui,Indicador,Geral,Publications,posicao,1419.0,
2026,2026-2027,530023,Universidade Federal do Piaui,Indicador,Geral,Books,posicao,1152.0,
2026,2026-2027,530023,Universidade Federal do Piaui,Indicador,Geral,Conferences,posicao,1412.0,
2026,2026-2027,530023,Universidade Federal do Piaui,Indicador,Geral,Normalized citation impact,posicao,2399.0,
2026,2026-2027,530023,Universidade Federal do Piaui,Indicador,Geral,Total citations,posicao,1948.0,
2026,2026-2027,530023,Universidade Federal do Piaui,Indicador,Geral,Number of publications that are among the 10% most cited,posicao,2157.0,
